uid,city_name,offense_code,offense_type,offense_group,offense_against,date_single,longitude,latitude,location_type,location_category,census_block
5191344,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-07T17:00:00Z,-87.597891,41.783284,other,other,1.70314E+14
5191395,Chicago,12A,personal robbery,robbery,property,2018-07-07T18:15:00Z,-87.642889,41.858287,street,street,1.70313E+14
5191452,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-07-07T20:00:00Z,-87.626056,41.902408,street,street,1.70311E+14
5191693,Chicago,23D,theft from building,larceny/theft offenses,property,2018-07-08T01:20:00Z,-87.591937,41.80742,restaurant,leisure,1.70314E+14
5191723,Chicago,90Z,all other offenses,all other offenses,other,2018-07-08T02:00:00Z,-87.703607,41.795111,residence,residence,1.70316E+14
5191872,Chicago,90Z,all other offenses,all other offenses,other,2018-07-08T05:40:00Z,-87.726007,41.840545,street,street,1.70313E+14
5192022,Chicago,290,destruction of property,destruction of property,property,2018-07-08T12:40:00Z,-87.623841,41.853931,vehicle parking,open space,1.70313E+14
5192093,Chicago,13B,simple assault,assault offenses,persons,2018-07-08T15:15:00Z,-87.624766,41.758433,gas station,retail,1.70317E+14
5192113,Chicago,13B,simple assault,assault offenses,persons,2018-07-08T15:50:00Z,-87.728618,41.897618,residence,residence,1.70318E+14
5192125,Chicago,240,motor vehicle theft,motor vehicle theft,property,2018-07-08T16:00:00Z,-87.643516,41.824467,other,other,1.70318E+14
5192167,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-07-08T17:15:00Z,-87.907473,41.9539,government,government,1.7032E+14
5192216,Chicago,23D,theft from building,larceny/theft offenses,property,2018-07-08T18:45:00Z,-87.626305,41.892505,restaurant,leisure,1.70311E+14
5192248,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-08T19:30:00Z,-87.652787,41.760702,street,street,1.70317E+14
5192564,Chicago,520,weapon law violations,weapon law violations,society,2018-07-09T02:41:00Z,-87.717997,41.870594,street,street,1.70313E+14
5192612,Chicago,90Z,all other offenses,all other offenses,other,2018-07-09T04:01:00Z,-87.669483,41.749635,street,street,1.70317E+14
5192731,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-09T10:00:00Z,-87.61926,41.796125,street,street,1.70314E+14
5192800,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-09T13:00:00Z,-87.652361,41.883058,restaurant,leisure,1.70318E+14
5192823,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-09T13:48:00Z,-87.620983,41.693421,other retail,retail,1.70315E+14
5193201,Chicago,90Z,all other offenses,all other offenses,other,2018-07-09T23:05:00Z,-87.60037,41.752706,street,street,1.70317E+14
5193272,Chicago,290,destruction of property,destruction of property,property,2018-07-10T01:00:00Z,-87.606265,41.79632,street,street,1.70314E+14
5193284,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-07-10T01:03:00Z,-87.631234,41.757504,street,street,1.70317E+14
5193499,Chicago,290,destruction of property,destruction of property,property,2018-07-10T10:00:00Z,-87.605985,41.82821,street,street,1.70318E+14
5193583,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-07-10T13:00:00Z,-87.627915,41.693022,other retail,retail,1.70315E+14
5193708,Chicago,23D,theft from building,larceny/theft offenses,property,2018-07-10T16:16:00Z,-87.634736,41.768093,religious,other,1.70317E+14
5193732,Chicago,13B,simple assault,assault offenses,persons,2018-07-10T17:00:00Z,-87.702412,41.866437,green space,open space,1.70318E+14
5193778,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-10T18:00:00Z,-87.745563,41.937552,private vehicle,vehicle,1.70312E+14
5193801,Chicago,13B,simple assault,assault offenses,persons,2018-07-10T18:57:00Z,-87.535281,41.698651,vehicle parking,open space,1.70315E+14
5193847,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-07-10T19:51:00Z,-87.631968,41.740919,other retail,retail,1.70318E+14
5193850,Chicago,90Z,all other offenses,all other offenses,other,2018-07-10T20:00:00Z,-87.66954,42.022257,other,other,1.7031E+14
5193916,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-10T21:20:00Z,-87.637079,41.7189,residence,residence,1.70317E+14
5193919,Chicago,13B,simple assault,assault offenses,persons,2018-07-10T21:30:00Z,-87.623055,41.817507,residence,residence,1.70318E+14
5193942,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-10T22:00:00Z,-87.678126,42.010792,street,street,1.7031E+14
5193980,Chicago,290,destruction of property,destruction of property,property,2018-07-10T22:30:00Z,-87.65988,41.935262,street,street,1.70311E+14
5194024,Chicago,90Z,all other offenses,all other offenses,other,2018-07-10T23:28:00Z,-87.691074,41.771858,street,street,1.70317E+14
5194031,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-10T23:45:00Z,-87.63322,41.822921,street,street,1.70318E+14
5194074,Chicago,290,destruction of property,destruction of property,property,2018-07-11T01:00:00Z,-87.715007,41.912597,private vehicle,vehicle,1.70312E+14
5194084,Chicago,290,destruction of property,destruction of property,property,2018-07-11T01:00:00Z,-87.608366,41.779434,residence,residence,1.70314E+14
5194240,Chicago,13B,simple assault,assault offenses,persons,2018-07-11T06:44:00Z,-87.66429,41.782433,street,street,1.70317E+14
5194536,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-07-11T18:26:00Z,-87.709566,41.880932,other,other,1.70318E+14
5194561,Chicago,13B,simple assault,assault offenses,persons,2018-07-11T19:00:00Z,-87.723526,41.962868,residence,residence,1.70311E+14
5194571,Chicago,13A,aggravated assault,assault offenses,persons,2018-07-11T19:00:00Z,-87.653509,41.947252,street,street,1.70311E+14
5194575,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-07-11T19:03:00Z,-87.754326,41.893494,street,street,1.70313E+14
5194640,Chicago,13B,simple assault,assault offenses,persons,2018-07-11T20:45:00Z,-87.628117,41.700988,residence,residence,1.70315E+14
5194746,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-07-11T23:25:00Z,-87.666539,41.804952,street,street,1.70316E+14
5194875,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-12T03:00:00Z,-87.701125,41.938466,street,street,1.70312E+14
5195065,Chicago,26C,impersonation,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-07-12T12:00:00Z,-87.700181,41.845892,residence,residence,1.70313E+14
5195249,Chicago,35A,drug/narcotic violations,drug/narcotic offenses,society,2018-07-12T17:29:00Z,-87.771003,41.884101,street,street,1.70313E+14
5195387,Chicago,13B,simple assault,assault offenses,persons,2018-07-12T21:00:00Z,-87.745462,41.88563,street,street,1.70313E+14
5195496,Chicago,90Z,all other offenses,all other offenses,other,2018-07-12T23:23:00Z,-87.667067,41.749707,residence,residence,1.70317E+14
5195506,Chicago,520,weapon law violations,weapon law violations,society,2018-07-12T23:40:00Z,-87.71479,41.910014,street,street,1.70312E+14
5195629,Chicago,13B,simple assault,assault offenses,persons,2018-07-13T02:30:00Z,-87.6619,42.008613,residence,residence,1.7031E+14
5195789,Chicago,12A,personal robbery,robbery,property,2018-07-13T07:30:00Z,-87.700828,41.78349,street,street,1.70317E+14
5196130,Chicago,13B,simple assault,assault offenses,persons,2018-07-13T19:19:00Z,-87.759015,41.894903,gas station,retail,1.70313E+14
5196311,Chicago,23D,theft from building,larceny/theft offenses,property,2018-07-13T23:30:00Z,-87.63311,41.88918,restaurant,leisure,1.70311E+14
5196388,Chicago,13B,simple assault,assault offenses,persons,2018-07-14T01:23:00Z,-87.583621,41.79963,street,street,1.70314E+14
5196422,Chicago,13B,simple assault,assault offenses,persons,2018-07-14T02:08:00Z,-87.676334,41.895923,restaurant,leisure,1.70312E+14
5196884,Chicago,13B,simple assault,assault offenses,persons,2018-07-14T17:50:00Z,-87.637696,41.889935,healthcare,healthcare,1.70311E+14
5197001,Chicago,290,destruction of property,destruction of property,property,2018-07-14T20:33:00Z,-87.692268,41.764551,other retail,retail,1.70317E+14
5197404,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-15T07:00:00Z,-87.649056,41.910579,rapid transit,transportation,1.70318E+14
5197405,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-15T07:00:00Z,-87.656714,41.771378,residence,residence,1.70318E+14
5197414,Chicago,90J,trespass of real property,trespass of real property,society,2018-07-15T07:21:00Z,-87.654189,41.722301,residence,residence,1.70317E+14
5197423,Chicago,290,destruction of property,destruction of property,property,2018-07-15T08:00:00Z,-87.648136,41.7524,residence,residence,1.70317E+14
5197449,Chicago,13A,aggravated assault,assault offenses,persons,2018-07-15T08:57:00Z,-87.699599,41.867596,residence,residence,1.70318E+14
5197577,Chicago,23H,other theft,larceny/theft offenses,property,2018-07-15T15:05:00Z,-87.683189,41.990615,other,other,1.7031E+14
5197617,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-07-15T16:01:00Z,-87.627845,41.882394,other retail,retail,1.70318E+14
5197750,Chicago,90Z,all other offenses,all other offenses,other,2018-07-15T20:00:00Z,-87.661706,41.776789,residence,residence,1.70317E+14
5197774,Chicago,90J,trespass of real property,trespass of real property,society,2018-07-15T20:30:00Z,-87.605057,41.744893,restaurant,leisure,1.70314E+14
5197794,Chicago,23D,theft from building,larceny/theft offenses,property,2018-07-15T21:00:00Z,-87.656741,41.947485,other,other,1.70311E+14
5197803,Chicago,13B,simple assault,assault offenses,persons,2018-07-15T21:15:00Z,-87.718416,41.97427,residence,residence,1.70318E+14
5197839,Chicago,520,weapon law violations,weapon law violations,society,2018-07-15T22:05:00Z,-87.711301,41.890991,street,street,1.70318E+14
5198382,Chicago,290,destruction of property,destruction of property,property,2018-07-16T16:00:00Z,-87.684982,41.881183,vehicle parking,open space,1.70318E+14
5198430,Chicago,90Z,all other offenses,all other offenses,other,2018-07-16T17:30:00Z,-87.711457,41.896126,street,street,1.70318E+14
5198673,Chicago,23A,pocket-picking,larceny/theft offenses,property,2018-07-17T00:00:00Z,-87.664056,41.773556,bus,transportation,1.70317E+14
5198805,Chicago,39B,gambling operations,gambling offenses,society,2018-07-17T03:13:00Z,-87.662629,41.765902,street,street,1.70317E+14
5198852,Chicago,13B,simple assault,assault offenses,persons,2018-07-17T04:35:00Z,-87.671241,42.021158,street,street,1.7031E+14
5198903,Chicago,26B,teller machine fraud,fraud offenses (except counterfeiting/forgery and bad checks),property,2018-07-17T07:47:00Z,-87.6604,41.727774,residence,residence,1.70317E+14
5199104,Chicago,23C,shoplifting,larceny/theft offenses,property,2018-07-17T16:09:00Z,-87.707677,41.910107,convenience store,retail,1.70312E+14
5199163,Chicago,90Z,all other offenses,all other offenses,other,2018-07-17T17:30:00Z,-87.610327,41.76154,residence,residence,1.70317E+14
5199291,Chicago,12A,personal robbery,robbery,property,2018-07-17T21:00:00Z,-87.744927,41.871531,rapid transit,transportation,1.70318E+14
5199368,Chicago,13B,simple assault,assault offenses,persons,2018-07-17T22:50:00Z,-87.716565,41.863799,street,street,1.70318E+14
5199371,Chicago,23A,pocket-picking,larceny/theft offenses,property,2018-07-17T23:00:00Z,-87.628466,41.891662,street,street,1.70311E+14
